2,4.56725252413,4.567252524126321
3,6.06442559067,1.4971730665439988
4,7.83165443398,1.7672288433144745
5,9.78901822377,1.9573637897853358
6,11.8984772543,2.109459030480866
7,14.4523663284,2.5538890741407583
8,17.107802713,2.655436384631173
9,20.6088692113,3.5010664983058195
10,20.778469357,0.16960014566633852
11,21.6345284663,0.8560591093264716
12,23.1501736455,1.5156451792065155
13,23.578700687,0.4285270415159861
14,24.0567640567,0.4780633696350236
15,24.5323024501,0.4755383933966968
16,25.3879117533,0.8556093032172889
17,26.0294684102,0.6415566568716784
18,26.7235434236,0.6940750134363824
19,27.8974195251,1.1738761015188501
20,29.6748769801,1.7774574549630842
21,31.4877351563,1.8128581762290636
22,32.3227933947,0.8350582383727598
23,33.397837262,1.0750438673050056
24,34.4611032554,1.063265993415321
25,35.8699872202,1.408883964816873
26,36.9510958163,1.0811085961219575
27,38.510989205,1.5598933886787165
28,40.2968689797,1.7858797746527202
29,41.5857068781,1.2888378984340818
30,42.611209447,1.0255025688952415
31,43.9081879773,1.2969785303045072
32,45.5320932832,1.6239053058507338
33,47.2854907663,1.753397483136851
34,49.0516624971,1.766171730774687
35,51.8716386627,2.8199761655897078
36,54.8983112219,3.02667255921461
37,57.953121342,3.054810120101479
38,58.9027856426,0.9496643006049155
39,60.1042801706,1.2014945280227636
40,61.4172769817,1.31299681110751
41,63.1297869533,1.7125099715978536
42,64.8744507781,1.744663824780595
43,66.8016432157,1.9271924376508025
44,68.3509997214,1.5493565057063918
45,70.766732234,2.4157325125929674
46,73.3141061361,2.5473739020533515
47,76.4150039727,3.100897836585446
48,78.1693213154,1.7543173427441516
49,78.9806699415,0.8113486260693392
50,81.2968812751,2.316211333640254
51,82.4636907605,1.166809485387006
52,83.8349942717,1.3713035111555314
53,84.8374911892,1.002496917524624
54,86.4485681755,1.6110769863263386
55,88.0689024043,1.6203342287910374
56,90.0967928737,2.0278904693816457
57,91.4752751509,1.3784822772477838
58,93.3735625425,1.898287391516348
59,93.9595339266,0.585971384150966
60,94.4856287114,0.5260947848296809
61,95.5268996722,1.041270960784587
62,96.6880693617,1.161169689448883
63,98.4436303247,1.7555609630154834
64,100.317824003,1.8741936787055664
65,102.439495008,2.121671004160177
66,104.913105846,2.4736108379640314
67,107.897007676,2.9839018309325382
68,111.465272065,3.568264388160074
69,113.764359324,2.299087259712252
70,115.024844196,1.2604848720788908
71,116.995879728,1.9710355318349855
72,119.278914335,2.2830346063816904
73,121.051957177,1.7730428428479996
74,122.995213287,1.9432561095828191
75,124.642449254,1.6472359665809648
76,126.341045579,1.698596325453039
77,128.19316641,1.8521208309666122
78,130.225293575,2.032127165269401
79,131.153272956,0.9279793802487717
80,132.324596142,1.171323186324912
81,135.06014095,2.7355448082039118
82,137.823276866,2.76313591555747
83,140.797130754,2.9738538883766097
84,143.082357365,2.285226611056629
85,146.119771781,3.0374144161105505
86,146.983916387,0.8641446059467199
87,147.249164389,0.2652480018904271
88,148.804493897,1.5553295078028953
89,151.187972325,2.383478428057515
90,153.99461046,2.8066381352753638
91,157.075912079,3.081301619110249
92,157.608444685,0.5325326055549766
93,158.720222571,1.1117778863975758
94,160.316249478,1.5960269062653225
95,160.595522388,0.2792729105760827
96,161.852847444,1.2573250561683835
97,163.274232416,1.4213849720025564
